WKT,Point #,Municipality,Barangay,Longitude,Latitude
POINT (120.38945104 16.53021133),1713,Naguilian,Suguidan Sur,120.389451,16.53021133
POINT (120.39395384 16.5259457),1714,Naguilian,Suguidan Sur,120.3939538,16.5259457
POINT (120.39006591 16.52917579),1715,Naguilian,Suguidan Sur,120.3900659,16.52917579
POINT (120.39624156 16.52440587),1716,Naguilian,Suguidan Sur,120.3962416,16.52440587
POINT (120.39786369 16.55380048),1717,Naguilian,Angin,120.3978637,16.55380048
POINT (120.40270001 16.5504535),1718,Naguilian,Angin,120.4027,16.5504535
POINT (120.40472252 16.54993384),1719,Naguilian,Angin,120.4047225,16.54993384
POINT (120.40513007 16.55034422),1720,Naguilian,Angin,120.4051301,16.55034422
POINT (120.39369752 16.5494217),1721,Naguilian,Angin,120.3936975,16.5494217
POINT (120.3954738 16.5350617),1722,Naguilian,Ambaracao Sur,120.3954738,16.5350617
POINT (120.3937296 16.5334045),1723,Naguilian,Ambaracao Sur,120.3937296,16.5334045
POINT (120.3949472 16.5329309),1724,Naguilian,Ambaracao Sur,120.3949472,16.5329309
POINT (120.3950955 16.5338322),1725,Naguilian,Ambaracao Sur,120.3950955,16.5338322
POINT (120.3759142 16.5213816),1726,Naguilian,Mamat-ing Norte,120.3759142,16.5213816
POINT (120.3773807 16.5231334),1727,Naguilian,Mamat-ing Norte,120.3773807,16.5231334
POINT (120.3790904 16.5248467),1728,Naguilian,Mamat-ing Norte,120.3790904,16.5248467
POINT (120.3788089 16.5241489),1729,Naguilian,Mamat-ing Norte,120.3788089,16.5241489
POINT (120.3986511 16.5297639),1730,Naguilian,Cabaritan Norte,120.3986511,16.5297639
POINT (120.3993075 16.5283775),1731,Naguilian,Cabaritan Norte,120.3993075,16.5283775
POINT (120.4002577 16.5275565),1732,Naguilian,Cabaritan Norte,120.4002577,16.5275565
POINT (120.4145687 16.7352545),1733,Bacnotan,Poblacion,120.4145687,16.7352545
POINT (120.4146792 16.7323311),1734,Bacnotan,Poblacion,120.4146792,16.7323311
POINT (120.4128503 16.7346454),1735,Bacnotan,Poblacion,120.4128503,16.7346454
POINT (120.4110877 16.7456251),1736,Bacnotan,Poblacion,120.4110877,16.7456251
POINT (120.4120066 16.7463845),1737,Bacnotan,Poblacion,120.4120066,16.7463845
POINT (120.4144475 16.7347851),1738,Bacnotan,Poblacion,120.4144475,16.7347851
POINT (120.4116158 16.7657806),1739,Bacnotan,Poblacion,120.4116158,16.7657806
POINT (120.4139937 16.7322742),1740,Bacnotan,Poblacion,120.4139937,16.7322742
POINT (120.4105703 16.7488966),1741,Bacnotan,Poblacion,120.4105703,16.7488966
POINT (120.4094029 16.760951),1742,Bacnotan,Poblacion,120.4094029,16.760951
POINT (120.4127674 16.7461659),1743,Bacnotan,Poblacion,120.4127674,16.7461659
POINT (120.4139833 16.7316854),1744,Bacnotan,Poblacion,120.4139833,16.7316854
POINT (120.4114673 16.7460313),1745,Bacnotan,Poblacion,120.4114673,16.7460313
POINT (120.4136361 16.7312085),1746,Bacnotan,Poblacion,120.4136361,16.7312085
POINT (120.4133822 16.7351262),1747,Bacnotan,Poblacion,120.4133822,16.7351262
POINT (120.4133784 16.7462137),1748,Bacnotan,Poblacion,120.4133784,16.7462137
POINT (120.4130501 16.7350216),1749,Bacnotan,Poblacion,120.4130501,16.7350216
POINT (120.4137028 16.7350622),1750,Bacnotan,Poblacion,120.4137028,16.7350622
POINT (120.4109984 16.757901),1751,Bacnotan,Poblacion,120.4109984,16.757901
POINT (120.3880115 16.7266183),1752,Bacnotan,Baroro,120.3880115,16.7266183
POINT (120.3835746 16.7270659),1753,Bacnotan,Baroro,120.3835746,16.7270659
POINT (120.3846556 16.7253939),1754,Bacnotan,Baroro,120.3846556,16.7253939
POINT (120.3827453 16.7271515),1755,Bacnotan,Baroro,120.3827453,16.7271515
POINT (120.3812428 16.7285006),1756,Bacnotan,Baroro,120.3812428,16.7285006
POINT (120.3810342 16.7287892),1757,Bacnotan,Baroro,120.3810342,16.7287892
POINT (120.3808198 16.7292103),1758,Bacnotan,Baroro,120.3808198,16.7292103
POINT (120.3838435 16.7261454),1759,Bacnotan,Baroro,120.3838435,16.7261454
POINT (120.3847564 16.725007),1760,Bacnotan,Baroro,120.3847564,16.725007
POINT (120.3833941 16.7263894),1761,Bacnotan,Baroro,120.3833941,16.7263894
POINT (120.3819915 16.7276355),1762,Bacnotan,Baroro,120.3819915,16.7276355
POINT (120.3833996 16.7265779),1763,Bacnotan,Baroro,120.3833996,16.7265779
POINT (120.3822864 16.7273382),1764,Bacnotan,Baroro,120.3822864,16.7273382
POINT (120.3817337 16.7279231),1765,Bacnotan,Baroro,120.3817337,16.7279231
POINT (120.3848182 16.725685),1766,Bacnotan,Baroro,120.3848182,16.725685
POINT (120.3815693 16.7284106),1767,Bacnotan,Baroro,120.3815693,16.7284106
POINT (120.3884224 16.7568169),1768,Bacnotan,Cabaroan,120.3884224,16.7568169
POINT (120.3996346 16.7604085),1769,Bacnotan,Cabaroan,120.3996346,16.7604085
POINT (120.3967389 16.7568953),1770,Bacnotan,Cabaroan,120.3967389,16.7568953
POINT (120.3982387 16.758419),1771,Bacnotan,Cabaroan,120.3982387,16.758419
POINT (120.3888835 16.7569918),1772,Bacnotan,Cabaroan,120.3888835,16.7569918
POINT (120.3921462 16.7580835),1773,Bacnotan,Cabaroan,120.3921462,16.7580835
POINT (120.3884757 16.7570806),1774,Bacnotan,Cabaroan,120.3884757,16.7570806
POINT (120.4015706 16.761433),1775,Bacnotan,Cabaroan,120.4015706,16.761433
POINT (120.3960779 16.7565907),1776,Bacnotan,Cabaroan,120.3960779,16.7565907
POINT (120.3993623 16.7598971),1777,Bacnotan,Cabaroan,120.3993623,16.7598971
POINT (120.39564 16.7565879),1778,Bacnotan,Cabaroan,120.39564,16.7565879
POINT (120.388668 16.7715364),1779,Bacnotan,Bitalag,120.388668,16.7715364
POINT (120.3781283 16.7791166),1780,Bacnotan,Bitalag,120.3781283,16.7791166
POINT (120.3836504 16.7774342),1781,Bacnotan,Bitalag,120.3836504,16.7774342
POINT (120.3852775 16.7766487),1782,Bacnotan,Bitalag,120.3852775,16.7766487
POINT (120.3824638 16.7780671),1783,Bacnotan,Bitalag,120.3824638,16.7780671
POINT (120.3842314 16.777118),1784,Bacnotan,Bitalag,120.3842314,16.777118
POINT (120.3866231 16.7739274),1785,Bacnotan,Bitalag,120.3866231,16.7739274
POINT (120.3857265 16.7756003),1786,Bacnotan,Bitalag,120.3857265,16.7756003
POINT (120.3957744 16.7726282),1787,Bacnotan,Bitalag,120.3957744,16.7726282
POINT (120.368639 16.7727484),1788,Bacnotan,Tammocalao,120.368639,16.7727484
POINT (120.3736197 16.7766397),1789,Bacnotan,Tammocalao,120.3736197,16.7766397
POINT (120.3726378 16.772195),1790,Bacnotan,Tammocalao,120.3726378,16.772195
POINT (120.3737245 16.7782887),1791,Bacnotan,Tammocalao,120.3737245,16.7782887
POINT (120.3724259 16.7732569),1792,Bacnotan,Tammocalao,120.3724259,16.7732569
POINT (120.3736025 16.776004),1793,Bacnotan,Tammocalao,120.3736025,16.776004
POINT (120.3748253 16.7787827),1794,Bacnotan,Tammocalao,120.3748253,16.7787827
POINT (120.3689773 16.7739762),1795,Bacnotan,Tammocalao,120.3689773,16.7739762
POINT (120.3404192 16.7628562),1796,Bacnotan,Cabarsican,120.3404192,16.7628562
POINT (120.3406334 16.7638152),1797,Bacnotan,Cabarsican,120.3406334,16.7638152
POINT (120.3396027 16.7629435),1798,Bacnotan,Cabarsican,120.3396027,16.7629435
POINT (120.339099 16.7635302),1799,Bacnotan,Cabarsican,120.339099,16.7635302
POINT (120.339716 16.7640428),1800,Bacnotan,Cabarsican,120.339716,16.7640428
POINT (120.3407472 16.7633093),1801,Bacnotan,Cabarsican,120.3407472,16.7633093
POINT (120.341939 16.7645653),1802,Bacnotan,Cabarsican,120.341939,16.7645653
POINT (120.3400172 16.7625243),1803,Bacnotan,Cabarsican,120.3400172,16.7625243
POINT (120.3790614 16.7512563),1804,Bacnotan,Narra,120.3790614,16.7512563
POINT (120.3832186 16.7545667),1805,Bacnotan,Narra,120.3832186,16.7545667
POINT (120.3742539 16.75299),1806,Bacnotan,Narra,120.3742539,16.75299
POINT (120.3761133 16.7517968),1807,Bacnotan,Narra,120.3761133,16.7517968
POINT (120.3798303 16.7492695),1808,Bacnotan,Narra,120.3798303,16.7492695
POINT (120.3783438 16.7507998),1809,Bacnotan,Narra,120.3783438,16.7507998
POINT (120.3743232 16.7534116),1810,Bacnotan,Narra,120.3743232,16.7534116
POINT (120.3870836 16.7022483),1811,Bacnotan,Bulala,120.3870836,16.7022483
POINT (120.3735503 16.700237),1812,Bacnotan,Bulala,120.3735503,16.700237
POINT (120.3725088 16.7038311),1813,Bacnotan,Bulala,120.3725088,16.7038311
POINT (120.3734956 16.6997202),1814,Bacnotan,Bulala,120.3734956,16.6997202
POINT (120.3743972 16.7006505),1815,Bacnotan,Bulala,120.3743972,16.7006505
POINT (120.3750997 16.701116),1816,Bacnotan,Bulala,120.3750997,16.701116
POINT (120.3868299 16.7018408),1817,Bacnotan,Bulala,120.3868299,16.7018408
POINT (120.3680694 16.7561394),1818,Bacnotan,Santa Cruz,120.3680694,16.7561394
POINT (120.3716683 16.7626677),1819,Bacnotan,Santa Cruz,120.3716683,16.7626677
POINT (120.3683491 16.7570164),1820,Bacnotan,Santa Cruz,120.3683491,16.7570164
POINT (120.3638106 16.761516),1821,Bacnotan,Santa Cruz,120.3638106,16.761516
POINT (120.369103 16.7555809),1822,Bacnotan,Santa Cruz,120.369103,16.7555809
POINT (120.3705971 16.7665336),1823,Bacnotan,Santa Cruz,120.3705971,16.7665336
POINT (120.3744014 16.7625318),1824,Bacnotan,Santa Cruz,120.3744014,16.7625318
POINT (120.3814536 16.7333182),1825,Bacnotan,Pandan,120.3814536,16.7333182
POINT (120.3834117 16.7326316),1826,Bacnotan,Pandan,120.3834117,16.7326316
POINT (120.3797071 16.7336176),1827,Bacnotan,Pandan,120.3797071,16.7336176
POINT (120.3852073 16.7299345),1828,Bacnotan,Pandan,120.3852073,16.7299345
POINT (120.3805698 16.733377),1829,Bacnotan,Pandan,120.3805698,16.733377
POINT (120.3790021 16.7336406),1830,Bacnotan,Pandan,120.3790021,16.7336406
POINT (120.3842683 16.7302066),1831,Bacnotan,Pandan,120.3842683,16.7302066
POINT (120.3494912 16.7047544),1832,Bacnotan,Galongen,120.3494912,16.7047544
POINT (120.3498694 16.7110489),1833,Bacnotan,Galongen,120.3498694,16.7110489
POINT (120.352526 16.7007302),1834,Bacnotan,Galongen,120.352526,16.7007302
POINT (120.351743 16.7007948),1835,Bacnotan,Galongen,120.351743,16.7007948
POINT (120.3498161 16.7074336),1836,Bacnotan,Galongen,120.3498161,16.7074336
POINT (120.350091 16.7127237),1837,Bacnotan,Galongen,120.350091,16.7127237
POINT (120.3476476 16.778104),1838,Bacnotan,Raois,120.3476476,16.778104
POINT (120.3508773 16.7895626),1839,Bacnotan,Raois,120.3508773,16.7895626
POINT (120.34013558 16.78708491),1840,Bacnotan,Raois,120.3401356,16.78708491
POINT (120.348491 16.7898465),1841,Bacnotan,Raois,120.348491,16.7898465
POINT (120.33873872 16.78746132),1842,Bacnotan,Raois,120.3387387,16.78746132
POINT (120.3474214 16.7887518),1843,Bacnotan,Raois,120.3474214,16.7887518
POINT (120.3388765 16.7047446),1844,Bacnotan,Nagsaraboan,120.3388765,16.7047446
POINT (120.3479062 16.7011752),1845,Bacnotan,Nagsaraboan,120.3479062,16.7011752
POINT (120.3396635 16.7019873),1846,Bacnotan,Nagsaraboan,120.3396635,16.7019873
POINT (120.3465932 16.7034411),1847,Bacnotan,Nagsaraboan,120.3465932,16.7034411
POINT (120.3404559 16.7095171),1848,Bacnotan,Nagsaraboan,120.3404559,16.7095171
POINT (120.33975 16.7078539),1849,Bacnotan,Nagsaraboan,120.33975,16.7078539
POINT (120.36451619 16.70518755),1850,Bacnotan,Quirino,120.3645162,16.70518755
POINT (120.3650865 16.7047031),1851,Bacnotan,Quirino,120.3650865,16.7047031
POINT (120.3651054 16.7037198),1852,Bacnotan,Quirino,120.3651054,16.7037198
POINT (120.361205 16.7111253),1853,Bacnotan,Quirino,120.361205,16.7111253
POINT (120.3641509 16.7065882),1854,Bacnotan,Quirino,120.3641509,16.7065882
POINT (120.3618394 16.7032129),1855,Bacnotan,Quirino,120.3618394,16.7032129
POINT (120.3520196 16.7222674),1856,Bacnotan,Sipulo,120.3520196,16.7222674
POINT (120.340324 16.7183208),1857,Bacnotan,Sipulo,120.340324,16.7183208
POINT (120.3422916 16.7180595),1858,Bacnotan,Sipulo,120.3422916,16.7180595
POINT (120.3465093 16.7163626),1859,Bacnotan,Sipulo,120.3465093,16.7163626
POINT (120.3457437 16.7145101),1860,Bacnotan,Sipulo,120.3457437,16.7145101
POINT (120.3493395 16.7223574),1861,Bacnotan,Sipulo,120.3493395,16.7223574
POINT (120.3672162 16.7523006),1862,Bacnotan,Guinabang,120.3672162,16.7523006
POINT (120.3687261 16.7516908),1863,Bacnotan,Guinabang,120.3687261,16.7516908
POINT (120.3658405 16.750659),1864,Bacnotan,Guinabang,120.3658405,16.750659
POINT (120.3673044 16.752879),1865,Bacnotan,Guinabang,120.3673044,16.752879
POINT (120.3678522 16.7512527),1866,Bacnotan,Guinabang,120.3678522,16.7512527
POINT (120.3706581 16.7058583),1867,Bacnotan,Ortega,120.3706581,16.7058583
POINT (120.3712913 16.7072025),1868,Bacnotan,Ortega,120.3712913,16.7072025
POINT (120.3689673 16.7082167),1869,Bacnotan,Ortega,120.3689673,16.7082167
POINT (120.3718642 16.7061133),1870,Bacnotan,Ortega,120.3718642,16.7061133
POINT (120.3721197 16.7072808),1871,Bacnotan,Ortega,120.3721197,16.7072808
POINT (120.3571837 16.7654852),1872,Bacnotan,Casiaman,120.3571837,16.7654852
POINT (120.3578975 16.7639093),1873,Bacnotan,Casiaman,120.3578975,16.7639093
POINT (120.355801 16.7703441),1874,Bacnotan,Casiaman,120.355801,16.7703441
POINT (120.3559291 16.7675847),1875,Bacnotan,Casiaman,120.3559291,16.7675847
POINT (120.3569484 16.7745831),1876,Bacnotan,Casiaman,120.3569484,16.7745831
POINT (120.3702408 16.7109463),1877,Bacnotan,San Martin,120.3702408,16.7109463
POINT (120.3686021 16.7105633),1878,Bacnotan,San Martin,120.3686021,16.7105633
POINT (120.3694531 16.7120191),1879,Bacnotan,San Martin,120.3694531,16.7120191
POINT (120.3694076 16.713379),1880,Bacnotan,San Martin,120.3694076,16.713379
POINT (120.3700836 16.7126573),1881,Bacnotan,San Martin,120.3700836,16.7126573
POINT (120.3865159 16.7462156),1882,Bacnotan,Lisqueb,120.3865159,16.7462156
POINT (120.3869175 16.7499767),1883,Bacnotan,Lisqueb,120.3869175,16.7499767
POINT (120.3877078 16.7486344),1884,Bacnotan,Lisqueb,120.3877078,16.7486344
POINT (120.3875498 16.7514622),1885,Bacnotan,Lisqueb,120.3875498,16.7514622
POINT (120.3870685 16.75217),1886,Bacnotan,Lisqueb,120.3870685,16.75217
POINT (120.3660344 16.7216914),1887,Bacnotan,Ballogo,120.3660344,16.7216914
POINT (120.3681172 16.720594),1888,Bacnotan,Ballogo,120.3681172,16.720594
POINT (120.3690939 16.7203399),1889,Bacnotan,Ballogo,120.3690939,16.7203399
POINT (120.3673987 16.720964),1890,Bacnotan,Ballogo,120.3673987,16.720964
POINT (120.3690666 16.7197026),1891,Bacnotan,Ballogo,120.3690666,16.7197026
POINT (120.3454138 16.7405407),1892,Bacnotan,Bacsil,120.3454138,16.7405407
POINT (120.3441074 16.7393995),1893,Bacnotan,Bacsil,120.3441074,16.7393995
POINT (120.3452086 16.7391335),1894,Bacnotan,Bacsil,120.3452086,16.7391335
POINT (120.3477958 16.7400495),1895,Bacnotan,Bacsil,120.3477958,16.7400495
POINT (120.3462941 16.7430956),1896,Bacnotan,Bacsil,120.3462941,16.7430956
POINT (120.3719157 16.7320642),1897,Bacnotan,Nangalisan,120.3719157,16.7320642
POINT (120.3714555 16.7289172),1898,Bacnotan,Nangalisan,120.3714555,16.7289172
POINT (120.3708409 16.7262117),1899,Bacnotan,Nangalisan,120.3708409,16.7262117
POINT (120.3684955 16.7289807),1900,Bacnotan,Nangalisan,120.3684955,16.7289807
POINT (120.3570224 16.7205624),1901,Bacnotan,Sapilang,120.3570224,16.7205624
POINT (120.3556791 16.721679),1902,Bacnotan,Sapilang,120.3556791,16.721679
POINT (120.3549839 16.720804),1903,Bacnotan,Sapilang,120.3549839,16.720804
POINT (120.3552167 16.719867),1904,Bacnotan,Sapilang,120.3552167,16.719867
POINT (120.3382266 16.7498234),1905,Bacnotan,Nagatiran,120.3382266,16.7498234
POINT (120.3374835 16.7514316),1906,Bacnotan,Nagatiran,120.3374835,16.7514316
POINT (120.3389568 16.7476862),1907,Bacnotan,Nagatiran,120.3389568,16.7476862
POINT (120.3398361 16.7476473),1908,Bacnotan,Nagatiran,120.3398361,16.7476473
POINT (120.3434591 16.7403404),1909,Bacnotan,Calautit,120.3434591,16.7403404
POINT (120.3388285 16.743645),1910,Bacnotan,Calautit,120.3388285,16.743645
POINT (120.3422062 16.7434864),1911,Bacnotan,Calautit,120.3422062,16.7434864
POINT (120.342181 16.7428393),1912,Bacnotan,Calautit,120.342181,16.7428393
POINT (120.3469157 16.7308667),1913,Bacnotan,Nagsimbaanan,120.3469157,16.7308667
POINT (120.3547339 16.7286689),1914,Bacnotan,Nagsimbaanan,120.3547339,16.7286689
POINT (120.3465199 16.7289913),1915,Bacnotan,Nagsimbaanan,120.3465199,16.7289913
POINT (120.3483508 16.7324354),1916,Bacnotan,Nagsimbaanan,120.3483508,16.7324354
POINT (120.3531224 16.7750005),1917,Bacnotan,Santa Rita,120.3531224,16.7750005
POINT (120.3547723 16.7784285),1918,Bacnotan,Santa Rita,120.3547723,16.7784285
POINT (120.3543783 16.774957),1919,Bacnotan,Santa Rita,120.3543783,16.774957
POINT (120.3537155 16.7759608),1920,Bacnotan,Santa Rita,120.3537155,16.7759608
POINT (120.3788767 16.735709),1921,Bacnotan,Paagan,120.3788767,16.735709
POINT (120.3786429 16.7347479),1922,Bacnotan,Paagan,120.3786429,16.7347479
POINT (120.3767938 16.7344431),1923,Bacnotan,Paagan,120.3767938,16.7344431
POINT (120.3793293 16.7362989),1924,Bacnotan,Paagan,120.3793293,16.7362989
POINT (120.3558342 16.7521694),1925,Bacnotan,Zaragosa,120.3558342,16.7521694
POINT (120.35308 16.7531463),1926,Bacnotan,Zaragosa,120.35308,16.7531463
POINT (120.3501003 16.7543206),1927,Bacnotan,Zaragosa,120.3501003,16.7543206
POINT (120.3606445 16.7426771),1928,Bacnotan,Arosip,120.3606445,16.7426771
POINT (120.3664708 16.7396658),1929,Bacnotan,Arosip,120.3664708,16.7396658
POINT (120.3628122 16.735949),1930,Bacnotan,Arosip,120.3628122,16.735949
POINT (120.3775036 16.7447955),1931,Bacnotan,Bussaoit,120.3775036,16.7447955
POINT (120.3809986 16.743835),1932,Bacnotan,Bussaoit,120.3809986,16.743835
POINT (120.3743683 16.7467071),1933,Bacnotan,Bussaoit,120.3743683,16.7467071
POINT (120.3466719 16.7719237),1934,Bacnotan,Carcarmay,120.3466719,16.7719237
POINT (120.3453785 16.7770193),1935,Bacnotan,Carcarmay,120.3453785,16.7770193
POINT (120.3477932 16.7762935),1936,Bacnotan,Carcarmay,120.3477932,16.7762935
POINT (120.3528095 16.7382103),1937,Bacnotan,Ubbog,120.3528095,16.7382103
POINT (120.3537696 16.7388772),1938,Bacnotan,Ubbog,120.3537696,16.7388772
POINT (120.3510088 16.7351674),1939,Bacnotan,Ubbog,120.3510088,16.7351674
POINT (120.36955037 16.74394328),1940,Bacnotan,Legleg,120.3695504,16.74394328
POINT (120.37268514 16.74893521),1941,Bacnotan,Legleg,120.3726851,16.74893521
POINT (120.37159495 16.74649687),1942,Bacnotan,Legleg,120.371595,16.74649687
POINT (120.34540669 16.76984174),1943,Bacnotan,Agtipal,120.3454067,16.76984174
POINT (120.3452822 16.7665964),1944,Bacnotan,Agtipal,120.3452822,16.7665964
POINT (120.3469394 16.7663905),1945,Bacnotan,Agtipal,120.3469394,16.7663905
POINT (120.3753644 16.7370843),1946,Bacnotan,Oya-oy,120.3753644,16.7370843
POINT (120.3736715 16.7353995),1947,Bacnotan,Oya-oy,120.3736715,16.7353995
POINT (120.3726808 16.7353824),1948,Bacnotan,Oya-oy,120.3726808,16.7353824
POINT (120.3426581 16.7598256),1949,Bacnotan,Bacqui,120.3426581,16.7598256
POINT (120.3416845 16.7574531),1950,Bacnotan,Bacqui,120.3416845,16.7574531
POINT (120.3398492 16.7565029),1951,Bacnotan,Bacqui,120.3398492,16.7565029
POINT (120.3541029 16.7350724),1952,Bacnotan,Cabugao,120.3541029,16.7350724
POINT (120.3550545 16.7350367),1953,Bacnotan,Cabugao,120.3550545,16.7350367
POINT (120.3581224 16.7348338),1954,Bacnotan,Cabugao,120.3581224,16.7348338
POINT (120.3518966 16.7634732),1955,Bacnotan,Maragayap,120.3518966,16.7634732
POINT (120.3523258 16.7618881),1956,Bacnotan,Maragayap,120.3523258,16.7618881
POINT (120.3506202 16.7599631),1957,Bacnotan,Maragayap,120.3506202,16.7599631
POINT (120.3724035 16.7434799),1958,Bacnotan,Salincob,120.3724035,16.7434799
POINT (120.372859 16.7417872),1959,Bacnotan,Salincob,120.372859,16.7417872
POINT (120.373907 16.7450002),1960,Bacnotan,Salincob,120.373907,16.7450002
POINT (120.3545419 16.7586322),1961,Bacnotan,Sayoan,120.3545419,16.7586322
POINT (120.3562564 16.7581383),1962,Bacnotan,Sayoan,120.3562564,16.7581383
POINT (120.3447873 16.7362125),1963,Bacnotan,Burayoc,120.3447873,16.7362125
POINT (120.345038 16.7332175),1964,Bacnotan,Burayoc,120.345038,16.7332175
POINT (120.3577451 16.7188384),1965,Bacnotan,Mabanengbeng 2nd,120.3577451,16.7188384
POINT (120.3592317 16.7180434),1966,Bacnotan,Mabanengbeng 2nd,120.3592317,16.7180434
POINT (120.3665547 16.7142102),1967,Bacnotan,Mabanengbeng 1st,120.3665547,16.7142102
POINT (120.3689213 16.7164813),1968,Bacnotan,Mabanengbeng 1st,120.3689213,16.7164813
POINT (120.344555 16.7574748),1969,Bacnotan,Pang-pang,120.344555,16.7574748
